1587136	아이와 술취한 사람은 거짓말 하지 않는다.	1584929	Los niños y los borrachos no mienten.
1587141	정육면체의 부피를 어떻게 계산합니까?	3227078	¿Cómo se calcula el volumen de un cubo?
1587144	먹으러 갈만한 괜찮은 식당을 골라주세요.	3227079	Escoja un buen restaurante para ir a comer.
1587152	우리 애들은 학교에 있어요.	769334	Mis hijos están en la escuela.
1587152	우리 애들은 학교에 있어요.	3227080	Nuestros hijos están en la escuela.
1587155	그걸 누가 가르쳐 줬어요?	1754409	¿Quién te enseñó eso?
1587156	그녀를 찾아야 한다.	3227121	Tengo que encontrarla.
1587157	나는 네 고양이가 좋은데, 네 고양이는 나를 싫어하네.	2881162	Me agrada tu gato, pero tu gato me odia.
1587158	제 말이 들리세요?	3227123	¿Me oye?
1587158	제 말이 들리세요?	3227124	¿Oye mis palabras?
1587163	조심하십시오. 길 위에 소가 있습니다.	1584215	¡Cuidado! ¡Hay una vaca en la carretera!
1587179	그의 용감한 행동은 메달을 받을 만한 가치가 있다.	1127344	Sus temerarias acciones son dignas de una medalla.
1587188	숙제 다 끝냈니?	1582873	¿Terminaste tu tarea?
1587190	압력이 낮으면, 끓는 점도 낮다.	3060042	Si está baja la presión, el punto de ebullición también es bajo.
1587199	잘 있어라, 쿠바.	3240603	Que estés bien, Cuba.
1587203	그는 불어로 말하고 쓸 수 있다.	1582520	Él puede hablar y escribir en francés.
1587216	난 죽음이 두렵지 않다.	1164936	Yo no le temo a la muerte.
1587216	난 죽음이 두렵지 않다.	1419360	No le temo a la muerte.
1587243	시도하지 않는 것이 실패하는 것이다.	2880187	No intentar es fracasar.
1587275	오해하지 마.	2692517	No me malentiendas.
1587279	그를 자주 보았습니까?	3119593	¿Lo viste seguido?
1587279	그를 자주 보았습니까?	3119594	¿Lo veías seguido?
1587284	직접 하신 건가요?	2880153	¿Lo hizo usted mismo?
1587290	너무너무 미안해서 구멍으로 들어가서 죽어버리고 싶어.	3119599	Lo siento tanto tanto que quisiera entrar a un hoyo y morir.
1587295	천천히.	2849899	Despacio.
1587298	아뇨, 노래 안하고 있는데요?	603398	No, no estoy cantando.
1587299	우린 이탈리아 피자집에 갔어요.	1090072	Fuimos a una pizzería italiana.
1587301	언제까지나 친구로 지내자.	2894446	Pasémosla como amigos para siempre.
1587301	언제까지나 친구로 지내자.	2894449	Seamos buenos amigos para siempre.
1587303	돈인 별로 없지만, 너와 함께라면 행복해.	3227051	Casi no tengo dinero, pero estoy feliz si estoy contigo.
1587307	그거 너무 낭만적이다!	2881198	¡Eso es muy romántico!
1587309	이 바나나들 익은 거예요?	2881109	¿Ya maduraron estos plátanos?
1587311	마음먹기에 따라 똑같은 세상이 지옥이 될 수도 있고, 천국이 될 수도 있다.	2851782	Según la perspectiva, el mismo mundo puede ser un infierno, o puede ser el paraíso.
1600253	그녀가 언제 돌아올지 모르겠다.	452975	No sé cuándo volverá.
1600259	사람은 일을 해야한다.	3233294	Una persona debe trabajar.
1600280	그녀는 이틀전에 돌아가셨다.	3216327	Ella falleció hace dos días.
1637135	항상 감사드리며 선생님의 노고에 깊은 감사를 표하며...	2895582	Siempre agradece y expresa tu gratitud por el esfuerzo del maestro...
1637150	아래의 도표에 적합한 날짜를 기입해 주시면 모든 분들이 다 참석할 수 있는 날을 정하겠습니다.	2860322	Si nos hace el favor de llenar la tabla de abajo con los días en los que pueda, fijaremos un día en el que todos puedan asistir.
1637156	시청 앞에는 큰 주차장이 있다.	3141977	Hay un gran estacionamiento en frente del ayuntamiento.
1637166	이 안경은 누구 것이지?	1010701	¿De quién son estas gafas?
1637168	톰은 마침내 일자리를 구했다.	1230900	Tom finalmente consiguió trabajo.
1637171	우리는 전 세계의 우표를 모은다.	2851716	Coleccionamos estampillas de todo el mundo.
1637178	난민들은 여러 교회 기구로부터 지원을 받는다.	2861849	Los refugiados han recibido apoyo de varias organizaciones religiosas.
1637198	법원은 그녀에세 6개월의 징역에 집행유예를 선고하였다.	2881271	El tribunal la condenó a seis meses de libertad condicional.
1637205	살인자는 종신형을 선고받았다.	3223476	El asesino fue condenado a cadena perpetua.
1637221	그 편지는 무엇에 관한 것입니까?	3216223	¿De qué se trata esa carta?
1637221	그 편지는 무엇에 관한 것입니까?	3216226	¿De qué se trata la carta?
1756105	가장 가까운 지하철역이 어딥니까?	687657	¿Dónde está la estación de metro más cercana?
1756128	이 제품은 이탈리아에서 말들어졌다.	1508955	Este producto fue hecho en Italia.
1797734	왜 나를 따라오세요?	2894431	¿Por qué me sigue usted?
1797738	그 여자는 무엇을 원해요?	2881273	¿Esa mujer qué quiere?
1865810	수잔의 음식 솜씨가 훌륭하다.	3240620	La habilidad de cocina de Susan es muy alta.
1882090	나는 요코하마에 살고 있다.	3060055	Estoy viviendo en Yokohama.
2059463	저도 모르겠어요.	3239800	Yo tampoco sé.
2059467	왜 거짓말을 해요?	1281225	¿Por qué mientes?
2059475	하지마!	1172802	¡No lo hagas!
2088270	실험은 실패했다.	855850	El experimento ha fallado.
2088293	해적들은 항복할 수 밖에 없었다.	2851734	Los piratas no pudieron más que rendirse.
2088313	하느님이 천지를 창조하셨다.	998313	Dios creó el cielo y la tierra.
2088315	연필이 필요하면 제가 빌려줄게요.	3060030	Si ocupas un lápiz, te presto uno.
2088330	그는 가지 않기로 결정했다.	1959250	Él decidió no ir.
2110831	의사는 그녀에게 집에 있으라고 조언했다.	1066902	El médico le aconsejó que se quedara en casa.
2110874	신발끈을 묶으세요.	1651406	Atate el cordón del zapato.
2135047	누가 제 차를 훔처갔어요. 제가 주차한곳에 없어요.	2911307	Alguien se robó mi carro. No está donde lo estacioné.
2148064	커피 한 잔?	3244884	¿Una taza de café?
2239541	출발은 몇 시에 합니까?	2894360	¿A qué hora parte?
2239541	출발은 몇 시에 합니까?	2894362	¿A qué hora partiremos?
2345014	이 작은 섬이 시야에 들어왔다.	2894364	Esta pequeña isla entró a la vista.
2345015	그는 한 가지 언어만 말할 수 있다.	3217197	Él solo puede hablar un idioma.
2346871	이건 저의 컴퓨터예요.	3141958	Esta es mi computadora.
2378167	일본요리 식당으로 갑시다.	2864117	Vayamos a un restaurante japonés.
2386323	어젯밤에 난 라디오를 듣고 있었다.	2880127	Anoche estuve escuchando la radio.
2386405	나는 이것이 어디에서 왔는지 모른다.	3232104	Yo no sé de dónde vino esto.
2386473	그는 결코 행복하지 않았다.	3217235	Él jamás fue feliz.
2652658	생일 축하해요 Muiriel!	2486	¡Feliz cumpleaños, Muiriel!
2652670	시간 있는지 잘 모르겠다.	2497	No sé si tengo tiempo.
2652671	시간 있는지 잘 모르겠습니다.	2497	No sé si tengo tiempo.
2652693	작고 횐색 토끼는 '왠 일 있니?" 물어봤어요.	2708	—¿Qué pasa? —preguntó el pequeño conejo blanco.
2652739	너 참 예쁜 아이구나	3240611	Eres una chica linda.
2653722	작고 횐색 토끼는 '무슨 일 있니?" 라고 물어봤다.	2708	—¿Qué pasa? —preguntó el pequeño conejo blanco.
2654544	오늘의 날씨가 어제보다 더 아름답다.	2881214	El tiempo es más agradable hoy que ayer.
2654546	오늘의 날씨가 어제보다 더 아름다워요.	2881214	El tiempo es más agradable hoy que ayer.
2654548	오늘의 날씨가 어제보다 더 아름다워.	2881214	El tiempo es más agradable hoy que ayer.
2654581	그는 의사가 아니라, 박사다.	2894346	Él no es doctor, es doctorado.
2654586	정말 서운해.	3232103	Estoy realmente apenado.
2654587	정말 섭섭해.	3232102	Estoy realmente afligido.
2654600	빨리 갔다 올게.	2880131	Voy y vengo rápido.
2655591	오늘 날씨가 어제보다 더 좋다.	2881215	El tiempo es mejor hoy que ayer.
2655597	저한테 신경 쓰지마세요	2880159	No se preocupe por mí.
2655599	나한테 신경 쓰지마	512424	No te preocupes por mí.
2655613	아이에게 이치를 말해도 소용없다	2851701	Es inútil razonar con un niño.
2655617	네 혈액형이 뭐지?	2881263	¿Cuál es tu tipo de sangre?
2655636	꿈자리가 사나워 잠을 설쳤다	3216123	No pude dormir bien por el sueño feroz que tuve.
2655643	그는 학교 공부가 좀 처진다.	2849897	Se queda un poco atrás en sus estudios escolares.
2655646	기쁨은 나누면 배가 되고 슬픔은 나누면 반이 된다.	3248557	Alegría compartida se vuelve doble, penas compartidas se vuelven la mitad.
2655650	세상 참 좁네요!	699507	¡Qué pequeño es el mundo!
2655651	개같이 벌어서 정승같이 쓴다	3217348	Lo que se guarda apretado es lo más utilizado.
2655652	개 눈에는 똥만 보인다	2864439	A través de sus ojos sólo se ve popó.
2655656	배보다 배꼽이 크다.	3217146	El ombligo está más grande que la barriga.
2655666	고양이가 발톱을 감춘다.	2861813	El gato esconde sus uñas.
2655669	바보같이 굴지 말고 실속을 차려라.	3668073	No seas tonto, mejórate.
2655672	그는 그 고아를 양자로 삼았다.	2894421	Él adoptó a ese huérfano.
2655674	눈썰미가 있구나.	3216127	¡Qué bien aprendes visualmente!
2655677	그녀에 대한 제 사랑이 진실합니다	2880130	Mi amor por ella es verdadero.
2655678	고생하셨어요.	3232115	Se ha esforzado mucho.
2655684	장가들었느냐?	3217138	¿Se casaron?
2655697	여자들은 대부분 화려한 결혼식을 꿈꿔.	2864080	La mayoría de las mujeres sueñan con una boda espléndida.
2655699	일이 이렇게 많으니 밤새우게 생겼네요.	2897522	Como tengo tanto trabajo, me tardaré toda la noche.
2658131	요즘은 인터넷만 뒤지면 모든 정보와 지식와 호수 그 바다에 풍덩 빠질 수 있을 수 정도로 그런 시대예요.	2897536	Estamos en una época, que cuando uno entra al internet, todo lago de información y sabiduría puede caer plaf en el mar.
2658162	그는 경험이 있는 선생님이에요.	2861754	Él es maestro con experiencia.
2658164	남남북녀.	3217155	Hombre sureño, mujer norteña.
2658167	지금은 바빠서 못 가.	2864425	No puedo ir porque estoy ocupado.
2658168	그만하면 그에게 흡족하게 해 준 거다.	3216206	Ya has hecho lo suficiente por él.
2658170	별일 없으세요?	3217227	¿No tiene usted algo importante que hacer?
2658171	이제는 일이 손에 어느 정도 익었어요.	3217222	Ya estoy algo acostumbrado al trabajo.
2658172	서울의 거리는 대부분 깨끗합니다.	3217218	La mayoría de las calles de Seúl están limpias.
2658173	그건 내가 할 소리야.	3217194	Dije que lo iba a hacer.
2658175	진수 씨가 저를 도와주신 것을 감사하는 뜻으로 저녁에 초대하려고 해요.	2861739	Intentaré invitar a Jinsu a cenar como agradecimiento de haberme ayudado.
2658176	엄마 설겆이 하시나 봐.	3217190	Parece que mamá está lavando los platos.
2658177	수면 부족이 점차 건강에 영향을 미친다.	3217186	La falta de sueño poco a poquito alcanza a afectar la salud.
2658179	수아 씨, 요즘 요가 하신다더니 정말 날씬해지셨네요.	3217178	Señorita Súa, ¡adelgazó bastante haciendo yoga estos días!
2658180	요즘 여행 준비하느라 아주 바쁘시지요?	3217173	Ahora se encuentra usted ocupado estos días por andar preparándose para el viaje, ¿no?
2730462	오해 하지 마세요.	3287882	No me malentienda.
2730463	니 맘대로 하세요.	3668071	Haz lo que te dé la gana.
2730487	내 여자친구가 되어줄래?	2857748	¿Serías mi novia?
2730490	내 남자친구가 되어줄래?	2857750	¿Serías mi novio?
2730494	우린 서로 첫눈에 반했어요.	456158	Fue amor a primera vista.
2730498	당신에게 반했습니다.	455830	Estoy loco por ti.
2730500	우린 천생연분이야.	1372163	Somos almas gemelas.
2730507	사랑합니다.	2639	Te quiero.
2730507	사랑합니다.	380198	Te amo.
2739530	소파와 안락의자가 저기 있어요.	3160455	Allá están el sofá y el sillón.
2739537	그는 그의 안경을 안 가지고 왔어요.	2897947	Él no trajo sus lentes.
2739624	그들은 자러 가고 싶지 않았어요.	2864428	No se querían ir a dormir.
2739638	저는 수상스키를 타고 싶어요.	2881104	Quiero hacer esquí acuático.
2739644	저는 피곤해서 가요.	3141955	Estoy cansado, así que me voy.
2739648	우리는 아침식사를 하고 싶어요.	2894354	Nosotros queremos desayunar.
2739653	제가 양상추를 씻을까요?	2880141	¿Debería lavar la lechuga?
2739659	언제 전화할 거예요?	2861784	¿Cuándo vas a llamar?
2740143	극장 가는 걸 좋아해요?	2881153	Te gusta ir al teatro?
2740146	저희 손님들은 흥미로운 사람들이었어요.	2880155	Nuestros invitados fueron gente muy interesante.
2745636	밤에 혼자 산책하는 것은 위험해요?	2894456	¿Es peligroso pasear solo por la noche?
2749657	고릴라하고 얼룩말은 어디 있어요?	2881148	¿Dónde están los gorilas y las cebras?
2753033	저 여자아이의 부모님이 누구세요?	2894336	¿Quiénes son los padres de aquella niña?
2753044	저는 예순 살이 되자마자 일을 그만둘 거예요.	3239799	Voy a dejar de trabajar en cuanto cumpla sesenta años.
2754618	밴드는 아주 잘 연주해요.	2886301	La banda toca muy bien.
2758519	그의 열쇠가 어디 있는지 알아요?	2861843	¿Sabes en dónde están sus llaves?
2812863	그분은 의사가 아닙니다.	857794	Él no es médico.
2812869	그분은 제 친구입니다.	453876	Él es mi amigo.
2812869	그분은 제 친구입니다.	1751122	Ella es mi amiga.
2831451	너무 까다롭게 고르면 아무것도 못 받는다.	2897517	Si escoges demasiado meticulosamente, no recibirás nada.
2834025	너 언제 론돈에서 돌아 왔어죠?	2881097	¿Y cuándo fue que regresaste de Londres?
2834029	모두 미아를 찾아 봤다.	2881233	Todos buscaron al niño extraviado.
2834030	할아버지가 팔십 구 세 돼셨어요.	2897942	El abuelo cumplió ochenta y nueve años.
2834030	할아버지가 팔십 구 세 돼셨어요.	2897944	Mi abuelo cumplió ochenta y nueve años.
2847934	삶의 경험은 중요한 지식체계이다.	2896082	La experiencia de la vida es un cuerpo importante del conocimiento.
2849837	톰이 누구에요?	1993762	¿Quién es Tom?
2849844	곧 여기에서 사는 것에 적응될 거예요.	1805508	Pronto te acostumbrarás a vivir aquí.
2849845	당신이 원한다면 나는 돈을 어느정도 빌려줄 수 있어요.	1693766	Puedo prestarte algo de dinero si quieres.
2849846	아직도 당신은 인간관계에 대해 많이 배워야 해요.	2183747	Aún debes aprender mucho sobre relaciones.
2850011	언제 시작할 생각이에요?	2094479	¿Cuándo pretendes empezar?
2850012	여기 브라질에서 전시되기 위해서 이 예술 작품들이 바다를 건너 왔어요.	1909485	Las obras de arte cruzaron el océano para ser exhibidas acá en Brasil.
2850013	그는 꽤 젊었을 때부터 대머리가 되기 시작했다.	1638223	Empezó a quedarse calvo siendo bastante joven.
2850014	그녀는 하나의 결점만 없었다면 완벽했을 것이다.	2813	Para ser perfecta sólo le faltaba un defecto.
2852340	톰은 메리 생각 하느라 시간을 다 보낸다.	1439635	Tom pasa todo su tiempo pensando en Mary.
2852342	당신은 삼일전에 일을 끝냈다고 말했다.	1005003	Usted le dijo que había terminado el trabajo tres días atrás.
2852360	마유코는 내 사과를 한 입 베어물었다.	1702897	Mayuko le dio una mascada a mi manzana.
2852363	나는 아기를 깨우지 않으려고 문을 살며시 닫았다.	1809567	Cerré suavemente la puerta para no despertar al bebé.
2852366	돼지들은 악취가 나지만, 후각이 아주 좋다.	1545702	Los cerdos huelen mal, pero tienen muy buen olfato.
2852409	기다릴 수 밖에 없다.	2637	Sólo puedo esperar.
2852412	공부할 방이 없다.	878673	No tiene cuarto para estudiar.
2852465	그는 자기 아내에게 늘 진실했었다고 한다.	715757	Dice que siempre le ha sido fiel a su esposa.
2852467	그의 비위를 맞추기가 너무 힘들다.	720094	Es difícil complacerle.
2852481	도쿄와 모스크바 간을 오가는 항공편이 있다.	752919	Hay un vuelo entre Tokio y Moscú.
2852509	케이트는 잃어버렸던 손목시계를 찾았다.	1567851	Kate encontró el reloj que había perdido.
2852512	너무 엄격하게 굴지마라. 그냥 아이들일 뿐이다.	2471564	No seas tan estricto. Solo son niños.
2852523	어제 몇명이서 동물원에 갔어요?	2123376	¿Cuánta gente vino al zoológico ayer?
2852542	그는 방 한쪽에서 다른 쪽으로 갔었다.	1937789	Él iba de un lado para otro en la habitación.
2852553	그녀는 그에게 행복하냐고 물었다.	989344	Ella le preguntó si era feliz.
2854705	너는 나랑 여기 같이 있으니 안전하다.	1125793	Estás seguro aquí conmigo.
2854712	트위터의 슬로건은 '당신이 사는 세상에서 지금 무슨 일이 일어나고 있는지 알 수 있는 가장 좋은 방법'이다.	635737	El eslogan de Twitter es "La mejor manera de descubrir qué hay de nuevo en tu mundo".
2854715	그는 해군이 되었다.	1250883	Él se hizo marinero.
2854719	그들이 말하는 남자는 죽은지 오래 됐는데.	2741908	El hombre del que están hablando lleva mucho tiempo muerto.
2855878	저는 학교에서 나와틀어를 배워요. 멕시코 사람이에요.	1400008	Aprendo el náhuatl en mi escuela. Soy mexicano.
2856662	봄에 피는 꽃은 여러 가지가 있습니다.	2856677	En primavera hay una gran variedad de flores nacientes.
2856686	올해도 잘 부탁합니다.	2894405	Este año también, sea benigno conmigo.
2856686	올해도 잘 부탁합니다.	2894406	Este año también, se lo encargo mucho.
2856686	올해도 잘 부탁합니다.	2894407	Este año también, estoy para servirle.
2857510	그는 사과를 가득 채운 봉지를 들고 있었다.	2248526	Él cargaba una bolsa llena de manzanas.
2857511	책은 어딘가 다른 곳에 있기를 원하는 사람들을 위한 것이다.	668567	Los libros son para la gente que desearía estar en otro lugar.
2857512	나는 해야할 것을 할 것이다.	1615467	Haré lo que tenga que hacer.
2857517	그녀는 목표에 도달하기 위해 노력했다.	1682820	Ella se esforzó en alcanzar su meta.
2857520	수염 없는 키스는 소금 없는 국과 같다.	1068544	Un beso sin bigote es como una sopa sin sal.
2860428	좋은 생각을 가지고 있네요.	2270634	Ha tenido usted una gran idea.
2860447	제 사촌은 기자예요.	1158698	Mi prima es periodista.
2860450	교토에서 오는 기차는 몇 시에 도착하나요?	854190	¿A qué hora llegará el tren de Kioto?
2860469	나는 모든 질문들에 대답할 수 있었다.	581067	Pude responder todas las preguntas.
2860472	전화번호 좀 줄래요?	2124622	¿Me da su número de teléfono?
2860475	톰은 다리에 쥐가 났다.	1715825	A Tom le dio un calambre en la pierna.
2860509	토미는 그 마지막 질문에 대답할 수 없었다.	795888	Tommy no pudo responder a la última pregunta.
2860511	홀은 일본 그림들로 장식되어 있었다.	1713134	La sala estaba decorada con pinturas japonesas.
2860512	거기에 한번 있었던 적이 있어.	1256541	Estuve allá una vez.
2860513	메리는 개를 무서워한다.	1144153	Merry le tiene miedo a los perros.
2860516	다행히도 너무 심해지기 전에 불이 꺼졌다.	1002780	Afortunadamente, el fuego fue apagado antes de que fuera demasiado grave.
2860521	그들은 톰 없이는 계속할 수 없다.	2756968	Ellas no pueden continuar sin Tom.
2860522	어제 그는 아무 것도 안 먹었다.	2285661	Ayer no comió nada.
2860546	하지만, 적절하지 못한 순간이었다.	2110173	Sin embargo, el momento no fue muy oportuno.
2860547	나는 더이상 무시당하는 것을 참지 않겠다.	1307482	Me rehúso a seguir siendo ignorado.
2860550	그들은 자신을 싫어했다.	1038713	Se odiaban a sí mismos.
2860553	그는 바람을 피웠다.	1750182	Él me puso los cuernos.
2860564	그들은 서로 싫어했다.	1441390	Ellos se odiaban.
2864336	그는 여기로 오는 중에 길을 잃었다.	1359761	Él se perdió cuando se dirigía hacia aquí.
2864341	어느날 빠블로는 과테말라의 정글 속에서 길을 잃었다.	523783	Un día Pablo se perdió en la selva de Guatemala.
2864343	새가 날아가 버리고 시야에서 사라졌다.	1803684	El pájaro se fue volando y se perdió de vista.
2864345	그는 생각에 잠겼다.	724299	Se perdió en sus propios pensamientos.
2864346	저번에 잃어버린 시계는 새 거였다.	2058444	El reloj que se me perdió el otro día era nuevo.
2870614	겨울에 이 모자를 쓰고 다녀야 될 것 같아.	2870624	Parece que tendré que ponerme este sombrero en invierno.
2881441	미국 성인은 약 65퍼센트가 비만이고 그건 그들의 건강에 좋지 않다.	2881461	Aproximadamente el 65% de los adultos estadounidenses tienen sobrepeso, lo cual no es bueno para su salud.
2881442	내일 널 만나고 싶어.	2471971	Quisiera verte mañana.
2881444	엘리자베스가 알리스터를 냉혹하게 죽였다.	609825	Elizabeth mató a Alister a sangre fría.
2881445	무료로 받을 수도 있어.	2881349	Podrías recibirlo gratis.
2881446	그녀가 케이크를 여섯 조각으로 잘라서 애들에게 한조각씩 줬다.	1305252	Ella cortó la tarta en seis trozos y dio uno a cada niño.
2881448	아버지의 사망을 알리는 전화를 받았을 때 나는 완전히 당황했다.	2881344	Cuando recibí la llamada informándome de la muerte de mi padre, estaba completamente aturdido.
2881449	그들은 너무 피곤하여 산을 오를 수 없었다.	957032	Ellos estaban muy cansados para escalar la montaña.
2881451	그녀가 마음을 바꿀 것 같다.	698555	Parece que ella podría cambiar de opinión.
2881452	내가 갖고 있는 게 어쩌면 네가 원하는 것일 수도 있어.	2062980	Creo que tengo algo que puede que quieras.
2881454	그것의 긍정적인 면을 보자.	2167218	Veamos el lado positivo.
2881455	그는 그림에 재능이 있었다.	1080889	Él tenía talento para la pintura.
2881456	그에 대해서 뭘 알아?	1890384	¿Qué sabes sobre él?
2881457	슬퍼하는 여자가 친구들에게서 위안을 받았다.	1280046	La mujer, hundida en la tristeza, fue consolada por sus amigos.
2884296	톰이 언제 여기 왔지?	2884293	¿Cuándo llegó Tom aquí?
2884305	나에겐 경치 좋은 산이 보이는 방이 있었다.	2881725	Tenía una habitación con una hermosa vista de las montañas.
2884306	나는 내가 몇살인지 모르겠다.	2881726	No sé qué edad tengo.
2884307	그는 이웃주민의 행운을 부러워했다.	2881733	Ella tenía envidia de la buena fortuna de su vecino.
2884308	더 이상 경제적이지 않아서 여객선 운항을 멈췄다.	2881737	Cerraron el servicio de ferry porque ya no era económico.
2884312	언젠가 아이들은 다 둥지를 떠난다.	2883554	Todos los hijos abandonan el nido algún día.
2884314	그 남자는 많은 대출업자에게서 돈을 빌리는 사람이다.	2883557	Ese hombre es una persona que pide prestado dinero de muchos prestamistas.
2884315	너는 아빠랑 똑같다.	2270409	Eres exactamente como tu padre.
2884315	너는 아빠랑 똑같다.	2270410	Eres clavadito a tu padre.
2884315	너는 아빠랑 똑같다.	2295411	Eres igual a tu padre.
2884317	그걸 다시 보고 싶다.	2033144	Quiero volver a verlo.
2884318	그를 다시 보고 싶다.	2033144	Quiero volver a verlo.
2884319	너는 걔처럼 빨리 수영할 수 있어?	1372072	¿Puedes nadar tan rápido como él?
2884322	너가 파티에서 입을 것을 사자.	2883563	Vamos a comprar algo para que te pongas para la fiesta.
2885798	이 기사를 읽는것만으로도 그 사고가 얼마나 심각했는지 알 수 있다.	2884232	Sólo tienes que leer este artículo para ver qué tan grave fue el accidente.
2885810	파티 막바지에 그는 아직도 병원에 대해서 뭔가 중얼거리고 있었는데 얼음 조각에 미끄러 넘어져 왼쪽다리를 부러졌다.	2884259	Todavía estaba murmurando algo acerca de hospitales al final de la fiesta cuando se resbaló sobre un trozo de hielo y se rompió la pierna izquierda.
2885814	나는 비타민C 섭취를 위해 신선한 레몬을 먹었다.	2162886	Me comí un limón fresco por la vitamina C.
2885818	나는 네가 진실을 말하는걸 안다.	2884260	Sé que dices la verdad.
2885821	메세지 전해 드릴께요.	2884261	Puedo tomar un recado.
2885828	답장을 아직도 못 받아서 혹시 내 우편물이 너한테 배달되지 않은 건지 궁금했다.	2884262	Como no he recibido una respuesta, me preguntaba si tal vez mi correo nunca se te entregó.
2885841	그가 재능있는 예술가인 것은 확실하다.	2839119	Está claro que él es un gran artista.
2885846	나는 호수에 스케이트를 타러 갔다.	1586714	Fui a patinar al lago.
2885856	난 말하다가 목이 쉬었다.	1243063	Yo hablé hasta quedar ronco.
2885860	그 회사가 작년에 십억엔의 손실을 보았다.	2884268	La compañía sufrió una pérdida de mil millones de yen el año pasado.
2885863	사회가 변화하고 있다.	2884269	La sociedad está cambiando.
2885864	어른들을 존경해야한다.	1686336	Tienes que respetar a tus mayores.
2885867	댐 밑에 물방앗간이 있었다.	2884270	Había un molino de agua debajo de la presa.
2941399	아이들이 자전거를 타고 있다.	1701396	Los niños están andando en sus bicicletas.
2998117	한국에는 무슨 일로 오셨습니까?	3418058	¿A qué viene usted a Corea?
2998132	한국에 처음 오셨습니까?	3141969	¿Es la primera vez que vienes a Corea?
3089062	내 비밀은 이런 거야. 매우 간단한 거지. 오로지 마음으로 보아야만 정확하게 볼 수 있다는 거야. 가장 중요한 것은 눈에는 보이지 않는 법이야.	3203698	Este es mi secreto. Es algo bastante simple. Solamente viendo por el corazón se puede ver correctamente. Lo más importante es lo que no se ve con los ojos.
3120698	이번 주는 운전연습을 하느라고 바빠요.	3203677	Esta semana, estoy ocupado practicando a manejar.
3158451	이 세상의 교육이 실망스러워.	2500	La educación en este mundo me decepciona.
3182943	나는 남자를 봐요.	2195237	Veo a un hombre.
3213663	맛있게 드세요!	449794	¡Buen provecho!
3227793	호랑이도 제 말하면 온다.	536129	Hablando del rey de Roma.
3246576	"Kaisha"를 영어로 어떻게 말해요?	847427	¿Cómo se dice "kaisha" en inglés?
3247396	손바닥으로 하늘을 가리려한다.	3605402	Es tratar de tapar el cielo con la palma de la mano.
3249274	가계야치요.	3250954	Está llena de gallinas y faisanes salvajes tu casa.
3249274	가계야치요.	3250955	Aprecias más lo que tiene otro y descuidas lo que tienes en casa.
3374118	난 전라 배고프다.	3373850	Tengo un chingo de hambre.
3447235	無隻 잘산다.	3447244	Sin energías vengativas se vive bien.
3450310	그 남자는 작은 목소리로 말했다.	3450321	Ese hombre habló con voz baja.
3456718	가져도 될까요?	3464726	¿Está bien si me lo llevo?
3655514	그래서 나는 프랑스에 오래 머무르고 싶고, 그러기 위한 돈이 필요하다.	3670799	Por eso es que quiero quedarme mucho tiempo en Francia y necesito dinero para ello.
3668438	톰이 원한다면, 내 비디오 카메라를 쓸 수 있다.	2242676	Tom puede usar mi cámara de vídeo si quiere.
3669243	난 재미없는 사람이야.	3668664	Soy aburrido.
3669245	난 지루해.	455828	Estoy aburrido.
3674946	그 노란색 장난감은 작다.	463035	El juguete amarillo es pequeño.
3674947	난 6시 반에 돌아올 거야.	2368755	Volveré a las seis y media.
3674950	우리 엄마는 그렇게 열심히 공부하지 말래.	3674949	Mi madre me dice que no estudie tan arduamente.
3674952	그 일은 내일까지 기다려도 돼?	3674961	¿Puede esperar hasta mañana?
3674953	그 일은 내일 해도 돼?	3674955	¿Podemos hacerlo mañana?
3674953	그 일은 내일 해도 돼?	3674960	¿Podemos dejarlo para mañana?
3674965	우리에게 필요한 것이 무엇인지 하나님께서는 아신다.	3674966	Dios sabe qué es lo que necesitamos.
3674969	난 거의 죽을 뻔 했다.	3674970	Casi me muero.
3674974	그는 아무도 그의 안락의자에 못 앉게 할 것이다.	3674975	No dejará que nadie se siente en su sillón.
3675019	내 시계는 네 것과 다르다.	360218	Mi reloj es distinto al tuyo.
3675030	이런 일에 시간을 낭비하고 싶지 않다.	2782026	No quiero desperdiciar mi tiempo en esto.
3675047	20세기 동안 아프가니스탄이랑 이란은 국가를 여러 번 바꿨다.	1336404	Afganistán e Irán cambiaron sus himnos nacionales varias veces en el transcurso del siglo XX.
3675083	믿는 사람한테 귀신은 실제다.	3276110	Los fantasmas son reales para aquellos que creen en ellos.
3676975	저번달에 그들은 미국에 갔다.	675512	Se fueron a Estados Unidos el mes pasado.
3677001	식전 요리에는 음료가 제공됩니다.	3031	La entrada incluye una bebida.
3677076	아침에 무슨 일이 있었니?	3573564	¿Qué pasó esta mañana?
3677080	우리 언니는 날마다 피아노를 친다.	1517106	Mi hermana toca el piano cada día.
3677082	우리 누나는 날마다 피아노를 친다.	1517106	Mi hermana toca el piano cada día.
3677083	우리 여동생은 날마다 피아노를 친다.	1517106	Mi hermana toca el piano cada día.
3677087	그가 충격에서 벗어나는 데는 몇 주 걸렸다.	3573565	Tardó varias semanas para recuperarse del choque.
3677091	톰이 나한테 봉투를 내 생일 때까지 열지 말래.	3573566	Tom me dijo que no abriera el sobre hasta mi cumpleaños.
